"NAME"	"LogPhase_RSeq_S3"	"MS10_hrs_Rseq_S5"	"MS14_hrs_Rseq_S6"	"MS20_hrs_Rseq_S7"	"MS30_hrs_Rseq_S8"	"MS44_hrs_Rseq_S9"	"MS55_hrs_Rseq_S10"
"SUT2482.1"	2	2	2	2	2	2	2
"SUT2483.1"	2	2	2	2	2	2	2
"SUT2485.1"	2	2	2	2	2	2	2
"SUT2486.1"	56.3282	51.9789	66.7468	49.3969	45.6336	40.0009	29.5095
"SUT2486.2"	3.975	7.33198	2	5.06884	11.3089	11.9673	6.17319
"SUT249"	2	2	2	5.55755	4.64067	2.47874	2.79276
"SUT2491.1"	2	2	2	2	2	2	2
"SUT2493.1"	2	2	2	2	2	2	2
"SUT2493.2"	2	2	2	2	2	2	2
"SUT2493.3"	2	2	2	2	2	2	2
"SUT2493.4"	2	2	2	2	2	2	2
"SUT2493.5"	2	2	2	2	2	2	2
"SUT2493.6"	2	2	2	2	2	2	2
"SUT2493.7"	2	2	2	2	2	2	2
"SUT2493.8"	2	2	2	2	2	2	2
"SUT2499.1"	2	2	2	2	2	2	2
"SUT250"	2.26233	2.85019	2.82093	3.35064	3.6564	2.72231	2.13379
"SUT2501.1"	2	2.63629	2	2	2	2	2
"SUT2503.1"	2	5.65585	2.49626	5.78514	5.34561	6.70793	8.8014
"SUT2506.1"	2	2	4.26581	2	6.73229	5.03818	2
"SUT2506.2"	2	2	2	3.67939	2	2	2.37528
"SUT2509.1"	2	2	2	2	2	2	2
"SUT2509.2"	2	2	2	2	2	3.61551	3.52852
"SUT251"	3.34043	4.72823	6.12096	5.14445	4.58975	3.36299	4.31781
"SUT2511.1"	2	2	2	2	2	2	2
"SUT2511.2"	2	2	2	2	2	2	2
"SUT2511.3"	2	2	2	2	2	2	2
"SUT2511.4"	2	2	2	2	2	2	2
"SUT2511.5"	2	2	2	2	2	2	2
"SUT2511.6"	2	2	2	2	2	2	2
"SUT2515.1"	2	2	2	2	2	2	2
"SUT2516.1"	2	2	2	2	2	2	2
"SUT2517.1"	2	2	2	2	2	2	2
"SUT2519.1"	2	2	2	2	2	2	2
"SUT252"	2	2	2	2	2	2	2.30174
"SUT2525.1"	2	2	2	2	2	2	2
"SUT2525.2"	2	2	2	2	2	2	2
"SUT253"	4.44868	2	6.86746	10.4275	7.45917	10.071	2
"SUT2530.1"	2	2	2	2	2	2	2
"SUT2531.1"	2	2	2	2	2	2	2
"SUT2532.1"	2	2	2	2	4.78963	2.70268	6.7515
"SUT2532.2"	2.39731	4.75945	2	2	4.35196	2.36774	3.73132
"SUT2534.1"	2	2	2	2	2	2	2
"SUT254"	2.56905	2.16354	2	3.11009	2.72537	3.28083	2.80394
"SUT2541.1"	2	2	2	2	2.82724	2	3.95309
"SUT2543.1"	2	2	2	2	2	2	2
"SUT2547.1"	2	2	2	2	2	2	2
"SUT2547.2"	2	2	2	2	2	2	2
"SUT255"	5.55954	6.75884	8.00892	6.93198	5.13479	9.95985	10.7424
"SUT2555.1"	2	2	2	2	2	2	2
"SUT2556.1"	2.12112	4.96176	2	7.67252	3.41364	2	2.15282
"SUT2558.1"	2	2	2	2	2	2	2
"SUT256"	2	2	2.22612	2	3.31212	3.15387	5.04601
"SUT2560.1"	2	2	2	2	2	2	2.29507
"SUT2560.2"	2	2	2	2	2	2	2
"SUT2565.1"	2	2	2	2	2	2	2
"SUT2565.2"	2	2	2	2	2	2	2
"SUT2566.1"	2	2	2	2	2	2	2.47218
"SUT2566.2"	2	2	2	2	2	2	2
"SUT2569.1"	2	2	10.6853	3.40323	8.46954	2	2.81423
"SUT257"	2	2	2	2	2	2.17458	3.74953
"SUT2570.1"	2	2	2	2	2	2	2
"SUT2570.2"	2	2	2	2	2	2	2
"SUT2571.1"	5.51548	3.6999	2.78473	2	2.14165	3.26322	3.75753
"SUT2571.2"	12.0053	11.2888	7.55811	6.87687	7.53049	10.3727	11.5543
"SUT2573.1"	13.8848	13.4195	4.86279	5.3923	8.69802	8.66404	9.61529
"SUT2574.1"	2	2	2	2	2	2	2
"SUT2574.2"	2.07589	3.98606	2.75007	3.73515	2.28853	2	2.0613
"SUT2577.1"	2	2	2	2	2	2	2.02188
"SUT2578.1"	2	2	2	2	2	2	2
"SUT258"	7.65891	7.60038	8.07106	11.5707	9.66276	9.84579	12.817
"SUT2585.1"	2	2	2	2	2	2	2
"SUT2589.1"	2	2	2	2	2	2	2
"SUT259"	2	2	2	2	2	2	2
"SUT2592.1"	3.59596	3.17297	5.96832	3.1855	6.96314	10.2602	13.6815
"SUT2593.1"	9.49621	2.088	2	2	6.8278	4.98674	2
"SUT2596.1"	2	2.30121	2	2	2	2	2
"SUT2599.1"	2	2	2	2	2	2	2
"SUT260"	2	2	2	2.05666	2.50856	2.83199	4.2039
"SUT2605.1"	2	2	2	2	2	2	2
"SUT2605.2"	2	2.24335	2	2	4.73946	2	2
"SUT261"	2	2.35006	2.62854	3.42258	2.22697	2.75564	2.92284
"SUT2615.1"	2	2	2	2	2	2.509	3.81605
"SUT2616.1"	2	2	2	2	2.03117	2	2
"SUT2618.1"	2	2	2.28975	2	2	3.24248	3.29173
"SUT2618.2"	2	2	2	2	2	2	2
"SUT262"	2	5.66209	3.15201	3.12324	4.56582	4.23857	5.6094
"SUT2620.1"	2	2	2	2	2	2	2
"SUT2620.2"	2	2	2	2	2	2	2
"SUT2620.3"	12.8836	19.6696	15.1468	13.2724	12.4779	11.704	10.7492
"SUT2624.1"	2	2	2	2	2	2	2
"SUT2625.1"	2	2	2	2	2	2	2
"SUT2626.1"	2	2	2	2	2	2	2
"SUT2627.1"	2	2	2	2	6.46484	2	2
"SUT2628.1"	2	2	2	2	2	2	2
"SUT263"	2.14278	2.76039	3.76537	5.58354	3.3445	3.24917	3.49278
"SUT2639.1"	2	2	2	2	2	2	2
"SUT264"	2	4.55556	2.99866	2.55738	4.32993	6.64637	8.09399
"SUT2640.1"	2	2	2	2	2	2	2
"SUT2640.2"	2	2	2	2	2	2	2
"SUT2640.3"	2	2	2	2	2	2	2
"SUT265"	4.10986	23.3541	11.4012	9.85957	9.58815	13.8079	9.33251
"SUT2651.1"	2	2	2	2	2	2	2
"SUT2653.1"	2	2	2	2	2	2	2
"SUT2657.1"	2	2	2	2	2	2	2.20421
"SUT2658.1"	2	2	2	2	2	2	2
"SUT266"	2	2	2	2	2	2	2
"SUT2665.1"	2	2	2	2	2	2	2
"SUT2666.1"	2	2	2	2	2	2	2
"SUT2667.1"	2	2	2	2	2	2	2
"SUT267"	2	3.09802	2	2	2.0281	2.68975	4.62544
"SUT2671.1"	2	2	2	2	2	2	2
"SUT268"	2	9.03975	5.05218	4.08929	6.56206	8.59843	8.63559
"SUT2684.1"	2	2	2	2	2	2	2
"SUT2685.1"	2	2	4.12462	2	2	2	2
"SUT2686.1"	2	2	2	2	2	2	2
"SUT2687.1"	2	2	2	2	2	2	2
"SUT2687.2"	2	2	2	2	2	2	2
"SUT2687.3"	2	2	2	2	2	2	2
"SUT2687.4"	2	2	2	2	2	2	2
"SUT2689.1"	2	2	2	2	2	2	2
"SUT269"	2	2	2	2	2	2	2
"SUT2690.1"	2	2	2	2	2	2	2
"SUT2697.1"	2	2	2	2	2	2	2
"SUT2698.1"	2	4.48671	17.6418	2	7.10919	21.4593	25.4574
"SUT270"	2	5.47685	4.60029	5.32407	5.75107	6.11594	7.46844
"SUT2701.1"	2	2	2	2	2.36973	2	3.18217
"SUT2704.1"	2	2.39161	4.83908	2	2.50576	2	3.52917
"SUT2704.2"	2	2	2	2	2	2	2
"SUT2708.1"	2	2	2	2	2	2.07693	2
"SUT2709.1"	2	2	2	2	2	2	2
"SUT271"	2.73807	7.05787	11.1768	12.5424	12.7415	12.5841	16.8886
"SUT2710.1"	2	2	2	2	2	2	2
"SUT2711.1"	2	2	2	2	2	2	2
"SUT2711.2"	2	2	2	2	2	2	2
"SUT2713.1"	2	2	2	2	2	2	2
"SUT2714.1"	6.35036	7.00758	9.6235	12.0321	10.2415	9.81737	8.55078
"SUT2715.1"	2	2	2	2	2	2	2
"SUT2716.1"	2	2	2	2	2	2	2
"SUT2717.1"	2	2	2	2	2.94112	2	6.43673
"SUT2718.1"	2	2	2	2	2	3.6572	2
"SUT272"	2.97308	2.16734	3.86716	5.40208	5.29468	7.32574	7.44076
"SUT2720.1"	32.2653	14.3107	17.0965	57.8549	31.7608	25.2942	16.8854
"SUT2724.1"	2	2	2	2	2	2	2
"SUT2729.1"	2	2	2	2	2	2	2
"SUT273"	2	2	2.16591	2.0808	2.12969	2	2.65589
"SUT2730.1"	2	2	2	2	2	2	2
"SUT2731.1"	2	2	2	2	2	2	2
"SUT2732.1"	2	2	2	2	2	2	2
"SUT2733.1"	2	2	2	2	2	2	2
"SUT2734.1"	2	2	4.57397	2.96987	2	2.4948	3.29177
"SUT274"	2	2	2	2	2	2	2
"SUT275"	3.76182	4.64496	5.21722	3.77201	8.72167	8.60716	7.31516
"SUT276"	2	2	2	2	2	2.42526	3.48246
"SUT277"	3.52034	2.03941	3.72327	2.40014	3.51665	4.27993	2.66614
"SUT278"	7.59131	7.05441	8.86502	12.493	11.2624	9.26036	11.6617
"SUT279"	2	2	2.30814	2.08668	2	2.17089	2.59418
"SUT280"	5.217	9.44059	6.06756	3.95941	4.4108	4.55585	7.48579
"SUT281"	2	3.36008	2.79852	3.7086	3.09253	3.99097	6.85981
"SUT282"	2.85087	3.42255	4.73339	5.30092	7.44905	8.93926	10.8695
"SUT283"	2	2	2	2	2	2	2
"SUT284"	2	2	2	2	2	2	3.74289
"SUT285"	5.11155	5.92204	4.09287	6.6766	6.85913	6.83197	11.6939
"SUT286"	2	2	2	2	2	2	3.26178
"SUT287"	2	2	2	2	2	2	2
"SUT288"	2	4.92415	4.71128	8.50058	5.84799	5.57911	4.44306
"SUT289"	2	2	2	2	2	2	2
"SUT290"	2	2	2	2	2	2	2.78455
"SUT291"	2	3.50253	3.9988	4.88912	3.30258	4.51557	2.7901
"SUT292"	2	2	2	3.36712	2.91618	2	2
"SUT293"	2	2	2	3.55409	3.13842	2.45245	3.25299
"SUT294"	5.60772	2	2	2	8.1247	4.13579	5.77328
"SUT295"	2	4.56729	3.82944	5.34072	5.79752	6.56373	7.30731
"SUT296"	3.7724	3.55925	3.94674	4.49699	4.40502	6.03382	6.11554
"SUT297"	2	2	2	2	2	2	2
"SUT298"	2	2	2.15528	3.26049	2	2	2.87546
"SUT299"	2	3.17915	2.26699	2.05566	2	3.32382	2
"SUT300"	4.616	2	2	2	3.98641	7.49999	7.95457
"SUT301"	2	2	2	2	2	2	2.85437
"SUT302"	2.41897	4.0404	4.71963	5.15694	3.60027	4.11175	3.11443
"SUT303"	2	2	2	2	2	2.30589	3.15142
"SUT304"	6.02777	13.8073	11.8394	18.8786	12.0088	12.8674	10.0924
"SUT305"	7.342	21.2756	13.0772	19.0802	31.0022	33.6005	22.6706
"SUT306"	4.95791	3.55696	6.85627	14.0292	11.7816	11.4691	11.4765
"SUT307"	7.06835	10.3169	9.23573	11.8929	11.2768	28.1235	31.5205
"SUT308"	2	5.5121	2.90039	5.98368	6.10874	7.7296	6.65565
"SUT309"	2	2	2	2	2	2.9614	5.34612
"SUT310"	2	2	2	2	2	3.03676	2.30458
"SUT311"	2	5.33192	2.88814	22.6181	16.1028	14.8926	14.5813
"SUT312"	2	5.35402	4.5878	6.9953	8.02051	12.4065	11.0932
"SUT313"	4.68093	3.06261	4.90085	5.86141	6.58308	3.7027	2
"SUT314"	2.11374	3.20616	3.98795	3.04912	2.4123	3.48804	6.03948
"SUT315"	17.2128	13.1105	17.3306	17.0688	16.6603	21.7335	19.1685
"SUT316"	2	2	2	2	2	2	2
"SUT317"	2	4.78261	4.72381	2.29292	2	4.0151	4.35833
"SUT318"	2	2	2	2	2.81855	2	2
"SUT319"	2	3.051	2	3.09385	2.4864	2.27327	2.2039
"SUT320"	7.26708	2	2	7.54832	10.8132	7.23377	5.39324
"SUT321"	2	2	2	2	2	2.45296	2.52964
"SUT322"	2.15433	2.83805	4.16842	3.35374	6.72548	7.32632	4.86615
"SUT323"	2	2	2	2	2.02466	2	3.32924
"SUT324"	9.74506	5.71787	5.29473	6.84019	9.23649	19.1321	21.1896
"SUT325"	2	3.51486	3.93534	6.40855	7.02573	6.24471	12.9515
"SUT326"	2	2	2	2	2	2	2
"SUT327"	3.57603	4.08855	3.47518	4.56681	3.84395	5.19528	4.12555
"SUT328"	8.73929	17.8334	13.3726	14.9463	12.5253	14.0944	16.6497
"SUT329"	2.34314	8.4815	7.27705	8.96452	7.54781	8.58272	9.09731
"SUT330"	2	2	2	2	2	2	2
"SUT331"	3.12678	2	2.9643	4.82212	2.67599	2.96103	3.86104
"SUT332"	2	2	2	2	2	2	2
"SUT333"	2.70877	2	2	2.00976	2	2	3.77163
"SUT334"	2	2.01244	2.10749	2	2	2.24164	3.10086
"SUT335"	2	2	3.70557	4.28358	6.33825	11.701	15.3525
"SUT336"	2.67984	3.31599	4.86003	4.62086	4.35862	3.87356	4.01649
"SUT337"	5.6103	4.37782	2.96364	2.5689	2.70984	2.90429	4.35127
"SUT338"	2	2	2	2	2	2	2
"SUT339"	5.77147	4.22023	3.00372	4.8013	3.30512	4.81181	2.67099
"SUT340"	2.13691	5.74691	2	6.69899	5.19202	5.08529	2
"SUT341"	2	2	2	2	2	2	2
"SUT342"	2	2	2	2	2	2	2
"SUT343"	2	3.0682	2	5.00563	5.04789	4.8594	2
"SUT344"	2	2	2	2	2	2	2
"SUT345"	2	2	2	2	2	2	2
"SUT346"	2	2	2	2	2	2	2
"SUT347"	2.99415	7.79396	5.12883	7.21658	7.98824	11.119	11.3617
"SUT348"	2	2	2	2	2	2	2
"SUT349"	3.69429	3.62423	5.95834	2	3.82047	3.41345	4.12605
"SUT350"	2	2	2	8.45521	7.00888	10.8327	16.8307
"SUT351"	2	2	2	2	2	2.38579	2.93439
"SUT352"	2	2	2	2	2	2	2
"SUT353"	2	2	2	2	2	2.59875	2
"SUT354"	2.13871	7.34374	4.99579	6.71327	5.38014	5.72238	7.80718
"SUT355"	33.2325	54.0414	51.9254	121.867	109.832	83.1298	65.8634
"SUT356"	2	2	2	2	2	2	2
"SUT357"	2	2	2	2	2	2	2
"SUT358"	2	2	2	2	2	2	2.03479
"SUT359"	2	2	2	2	2	2	2.00728
"SUT360"	2	2	2	2	2	2	2
"SUT361"	4.35398	2.05404	2	2.18691	2.10137	2.17819	3.26914
"SUT362"	2	4.22974	4.92399	4.50382	5.61728	8.33965	6.58193
"SUT363"	16.1326	16.3551	17.0965	6.80646	23.2912	22.5841	19.6996
"SUT364"	2	2	2	2	2	2	2
"SUT365"	4.33327	4.17548	5.00621	3.15457	5.96272	4.05656	4.25019
"SUT366"	2	2	2	2	2	2	2
"SUT367"	9.39963	5.81557	10.363	11.2	12.6978	12.0436	13.8336
"SUT368"	2	2	2	2	2	2	2
"SUT369"	8.46551	4.77365	8.72849	11.752	11.2137	11.173	13.697
"SUT370"	2	2	2	2	2	2	2.54269
"SUT371"	2.69569	2	2	2	2	2	2.84649
"SUT372"	2.41234	3.46633	4.33708	3.70428	3.82595	7.30026	7.92744
"SUT373"	2	2	2	2	2	2	2
"SUT374"	2	2	2	2	2	2	2
"SUT375"	2	2	2	2	2	2	2
"SUT376"	2.29854	4.44099	4.36044	8.51657	5.80967	5.80908	8.98905
"SUT377"	4.90427	8.18023	8.42751	10.5517	10.1577	9.17559	10.0627
"SUT378"	2	2	2	2	2	2	2
"SUT379"	2.68478	2.78046	2.98755	2.22731	2.92273	4.75225	4.7577
"SUT380"	2	2	2	2.30505	2	2.73824	3.24335
"SUT381"	3.85523	2	3.06739	2	4.46809	4.11006	7.29385
"SUT382"	2	2	2	2	2	2	2
"SUT383"	2	2	2	2	2	2	2
"SUT384"	2	4.89665	2.49706	5.86226	8.32367	8.85804	11.1409
"SUT385"	2	2	2	2	2	2	2
"SUT386"	2	2	2	2	2	2	3.59321
"SUT387"	2	2	2	2	2	2	2
"SUT388"	9.89733	2	2	2.94867	7.37321	2.39167	22.4608
"SUT389"	2	2	2	2	2	2	2
"SUT390"	4.22419	2	2	3.13686	2.83409	2	2.63021
"SUT391"	2.33517	2.3912	2.97334	2.93226	2	3.2586	3.37766
"SUT392"	4.50513	3.15953	2	2.72753	2.95777	4.18035	4.32108
"SUT393"	3.14603	2.24699	3.18014	3.94404	3.42914	3.90575	3.1998
"SUT394"	2	2	2	2	2	2	2
"SUT395"	2	2	2	2.90514	2	2.20025	3.75469
"SUT396"	2	2	2	2	2	2.04132	2
"SUT397"	2	2.33189	2.76481	2	2	3.28597	2
"SUT398"	2	3.05115	2	2	2	2	2.08715
"SUT399"	2	2	2	2	2	2	2
"SUT400"	4.7918	5.14879	4.48302	3.98805	3.97385	5.99378	6.02512
"SUT401"	2	2	2	6.90688	3.76825	3.767	2.16046
"SUT402"	2	2	2	2	2	2	2.27002
"SUT403"	2	2	2	2	2	2	2
"SUT404"	2	2	2	2	2	2	2
"SUT405"	2	2	2	2	2	2	2
"SUT406"	2	2	2	2	2	2	2
"SUT407"	2	2	2	2	2	2	2
"SUT408"	2	2	2	2	2	2	2
"SUT409"	2	4.57902	2	2	2.06521	2.21771	2.83329
"SUT410"	2	2	2	2	2	2	2
"SUT411"	2	3.12256	4.81699	4.13324	2.67599	8.88308	12.1347
"SUT412"	2	2	2	2.3851	2	2	2
"SUT413"	2	2	2	2	2	2	2
"SUT414"	2	2	2	2	2	2	2
"SUT415"	2	2	2	2	2	2	2
"SUT416"	2	3.2387	3.6575	5.95446	9.59265	12.1112	13.916
"SUT417"	2	2	2	2	2	2	2
"SUT418"	2	2	2	2	2	2	2
"SUT419"	2	2	2	2	2	2	2
"SUT420"	2	2	2	2.58589	2	2.74402	2.73415
"SUT421"	4.25174	5.39782	2.97845	5.09539	4.48923	5.12689	3.83382
"SUT422"	2	2	2	2	2	2	2.80283
"SUT423"	13.4838	25.548	13.5843	13.1515	11.9356	8.81604	15.5937
"SUT424"	2	2	2	2.17189	2.23347	3.20519	2.55012
"SUT425"	2	2	2	2.43037	2	3.16645	2.3744
"SUT426"	3.45868	3.50171	3.78849	9.1405	8.46636	6.63587	4.78428
"SUT427"	2.07251	2	2	2	2	2	2.16046
"SUT428"	2	2	2	2	2	2	2
"SUT429"	2	2	2	2	2	2	2
"SUT430"	4.41623	2.74722	2.74328	2.27552	3.91839	5.93961	6.70013
"SUT431"	2	2	2	2	2	2	2
"SUT432"	2	2	2	2	2	2	2.08942
"SUT433"	2	2	2	2	2	2	2.09379
"SUT434"	2	4.5358	2	5.50597	2	3.808	2.13437
"SUT435"	5.43966	4.94104	7.42466	11.9854	8.37244	8.13254	9.62387
"SUT436"	2	2	2	2	2	2	2
"SUT437"	2	2	2	2	2	2	4.01567
"SUT438"	2.74137	2	2	2	2	2.35456	2
"SUT439"	2	5.65398	2.73598	5.91562	7.2322	7.18754	6.34573
"SUT440"	11.0395	21.0407	18.2086	18.6214	8.823	14.3106	7.50115
"SUT441"	2	2.6861	3.87891	4.64425	6.11258	5.55796	5.81654
"SUT442"	2	2	2	2	2	2	2
"SUT443"	2	2	2	2	2	2	2
"SUT444"	2	2	2	2	2	2	3.44574
"SUT445"	5.05393	2	4.48546	4.51049	4.70586	5.43571	6.4989
"SUT446"	4.52359	6.9154	6.05973	5.04433	5.05403	5.53658	5.36125
"SUT447"	5.86123	2	3.58209	4.00873	3.9727	2.61063	3.45437
"SUT448"	2	2	2	2	2	2	2
"SUT449"	6.41338	2.60322	7.92264	7.70667	7.42346	6.54068	8.09576
"SUT450"	2	2	2	2	2	2	2
"SUT451"	2.90205	3.04779	2	3.08101	5.26151	4.704	2
"SUT452"	2	2	2	2	2	5.76542	7.3037
"SUT453"	2	2	2	2	2	2	2
"SUT454"	2	2	2	2	2.34902	3.19243	3.66253
"SUT455"	2	2	2	2	2	2	2
"SUT456"	2	2	2	2	2	2	2
"SUT457"	19.6468	29.5074	27.2992	31.7669	24.8296	35.7118	36.6708
"SUT458"	2	2	2	2	2	2	2.08051
"SUT459"	2.35112	2.97717	3.2849	2.39178	3.07844	4.94601	5.2598
"SUT460"	2.50078	11.3756	9.07562	7.74452	8.8367	8.60965	8.05102
"SUT461"	2	2	2	2	2	2	2
"SUT462"	2	2	2	2.03883	2	2.45049	4.10556
"SUT463"	2	2	2	2	2	2	2
"SUT464"	2	2	2	2.42481	2	2	6.21091
"SUT465"	2	2	2.7189	2	3.06716	2	2.85142
"SUT466"	2.67598	2.80627	3.20361	4.32571	2.37774	3.13363	4.4749
"SUT467"	2	2.58062	3.7892	4.95292	3.58944	2.08154	3.9154
"SUT468"	2	2	2.1372	2.81449	2.47047	2.27023	2
"SUT469"	2	2	2	2	2	2	2
"SUT470"	2	2	2	2	2	2	2
"SUT471"	2	2	2	2	2	2	2
"SUT472"	2	2	2	2.33831	2.68192	3.86356	2.8158
"SUT473"	2	4.76406	2.47333	2	2	2.94443	2.8985
"SUT474"	3.09316	2.86572	2	2.69001	2.30311	2.9841	4.97376
"SUT475"	2	2	2	2	2	2	2
"SUT476"	2	2	2	2	2.48458	2	2.3206
"SUT477"	25.2592	32.7922	34.7018	41.0888	47.6137	41.5791	44.9571
"SUT478"	2	2	2	2	2	2	2
"SUT479"	3.8193	3.88842	4.73466	4.93078	4.57825	4.67442	6.20999
"SUT480"	2	4.72552	2.55666	2.4592	4.0705	4.44798	6.62799
"SUT481"	3.11496	4.67171	2.5345	4.57667	3.82073	4.98875	5.3832
"SUT482"	2	2	2	2	2	2	2
"SUT483"	5.01722	4.66379	2	5.56732	3.4775	2	2.64151
"SUT484"	2	2	2	2.79847	4.01174	2	2
"SUT485"	2.56264	2.92386	5.21212	4.47791	4.36929	8.41179	3.54943
"SUT486"	2	2	2	2	2	2	2
"SUT487"	2	2	2	3.28825	3.21411	4.49679	3.87232
"SUT488"	2	2	2.27379	2.04394	2	2	2.66926
"SUT489"	2	3.27195	2	2.86109	2.77937	2.56658	2
"SUT490"	2	2	2	2	2	2	2
"SUT491"	2	2	2	2	2	2	2
"SUT492"	2	2	2	2	2	2	2
"SUT493"	5.73426	4.31094	3.75462	3.5194	3.90864	2.63572	2
"SUT494"	2	2	2	2	2	2	2
"SUT495"	2	2	2.25515	2	3.30246	3.56006	2
"SUT496"	2	2	2	2	2	2	2
"SUT497"	2	2	2	2	2	2	2
"SUT498"	3.1344	2.71791	3.05133	2.89542	4.60072	5.67194	6.00009
"SUT499"	2	2	2	2	2	2	2
"SUT500"	5.7862	6.94164	7.32711	7.3507	4.69783	4.72283	4.64041
"SUT501"	2	2	2	2	2	2	2
"SUT502"	2	4.88937	3.83314	7.68176	9.04806	7.7106	6.30519
"SUT503"	7.4514	2.91949	11.6852	27.4693	23.147	17.2574	15.079
"SUT504"	2	2	2.349	2.07357	2.98767	4.0959	3.7544
"SUT505"	2	2	2.33175	2	2	2	2
"SUT506"	2	3.51528	2	3.68404	2	2	3.45663
"SUT507"	2	2	2.57004	2	2	2	2
"SUT508"	2	2.25242	2.23743	3.80561	3.25055	3.82153	4.27333
"SUT509"	6.10125	5.69616	6.845	7.10184	4.97413	4.95152	7.21016
"SUT510"	2	2	2	2	2	2	2
"SUT511"	2	2	2	2	2	2	2
"SUT512"	2	2	2	2	2	2	2
"SUT513"	2	2.77029	2	3.36958	3.71997	3.81511	6.20523
"SUT514"	4.85705	3.72917	2.19672	2	2.36316	2.70081	3.22861
"SUT515"	2	2	2	2	2	2	2
"SUT516"	2	2	2	2	2	2.30466	2.36103
"SUT517"	2	2	2	2	2	2	2.34511
"SUT518"	2	2	2	2	2	2	2
"SUT519"	2	2	2	2	2	2	2
"SUT520"	6.47531	9.14077	8.32261	9.5759	10.7476	9.58523	13.1483
"SUT521"	2	3.70349	4.77036	2.94957	2.85739	5.23031	7.65716
"SUT522"	2	2	2	2	2	2	2
"SUT523"	2	2	2	2	2	2	2
"SUT524"	2	2	2	2.81037	2.1781	3.29445	2.81391
"SUT525"	2	2	2	2	2	2	2
"SUT526"	2	2	2	2	2.2489	2	2
"SUT527"	5.67492	5.78844	5.12442	6.01694	3.72086	4.39343	5.33491
"SUT528"	2.53464	3.83566	2.82674	3.5447	2	3.26344	2.62783
"SUT529"	2	2	2	2	2	2	2.00445
"SUT530"	2	2	2	2	2.028	2.26016	4.10991
"SUT531"	2	3.25139	4.21916	5.04612	5.26515	5.32901	7.00847
"SUT532"	2	2	2	2	2	2	2
"SUT533"	2	2	2	2	2	2	2
"SUT534"	2	2	2	2	2	2	2
"SUT535"	2	2	2.01181	3.75246	4.97774	5.1033	7.17839
"SUT536"	2	2	2	2	2	2.58723	4.05121
"SUT537"	2.16818	2.20805	2.78722	2.78474	3.27405	4.3842	3.95461
"SUT538"	2	2	2	2	3.04905	2	2
"SUT539"	4.19284	7.52074	8.16774	10.204	15.1385	17.2144	18.3493
"SUT540"	2	2	2	2	2	2	2
"SUT541"	2.31441	2.29416	2.15425	2.37062	2.18003	2	2
"SUT542"	2	2	2	2	2	2	2
"SUT543"	2	2	2	2	2	2	3.47714
"SUT544"	2	2	2	2	2	2	2
"SUT545"	8.38218	2.17375	7.4438	3.25915	3.16727	5.46711	9.19046
"SUT546"	2	2	2	2	2	2	3.03259
"SUT547"	2	2	2	2	2	2	2
"SUT548"	3.43994	2.95226	2	2	2	3.54468	4.27883
"SUT549"	2	2	2.36327	2	2	2	2
"SUT550"	2	2	2	2	2	2	2
"SUT551"	2	2	2	2.92306	2.24046	3.15173	2
"SUT552"	2	2.39393	2	2.13949	3.11457	2.36342	2
"SUT553"	2	3.41615	2	2	2	3.0754	2.72396
"SUT554"	3.01419	2	2.50107	2.38214	4.6693	3.58634	2
"SUT555"	2	2	2	2	2	2	2
"SUT556"	2	2	2	2	2	2	2
"SUT557"	2	2	2	2	2	2	2
"SUT558"	2	2	2	2	2	2	2
"SUT559"	2	6.77535	3.0528	2.42838	6.08716	4.92944	4.28026
"SUT560"	2	2	2	2	2	2	2
"SUT561"	2	2	2	2	2	2	2
"SUT562"	2	2	2	2	2	2	2
"SUT563"	2	2	2.98658	2	2	2	2
"SUT564"	2	2	2	2	2	2	2
"SUT565"	5.59949	7.52109	6.50288	6.05772	8.11092	10.9021	13.0017
"SUT566"	2	2.63171	2	3.66355	2	2	2
"SUT567"	14.7048	12.6884	15.2435	18.2931	17.8598	20.3577	22.9136
"SUT568"	2	2	2	2	2	2	2
"SUT569"	2	2.37338	3.00344	2	2	3.21151	2.93725
"SUT570"	3.49307	2.97106	4.67252	5.6815	6.15997	7.15237	8.30798
"SUT571"	2.48627	2.19599	3.01255	2	2	3.29996	2.67775
"SUT572"	8.15278	8.67437	12.4219	10.5731	11.0838	15.6579	22.235
"SUT573"	2	2.22999	2	2.43082	2	2	2
"SUT574"	2	2	2	2	2	2	2
"SUT575"	10.3995	3.11829	7.81873	8.02179	7.48433	8.78119	10.4518
"SUT576"	2	2	2	2.1988	2.09659	2.06267	2.63091
"SUT577"	2	2	2	5.66365	4.58981	2	2
"SUT578"	2	2	2	2	2	2	2
"SUT579"	2.50606	3.80686	2.47102	3.23411	2.67432	3.49464	7.00514
"SUT580"	2	2	2	3.13042	2	2	2.87496
"SUT581"	2	2	2	2	2.16455	2	2
"SUT582"	2	2	2	2	2	2	2
"SUT583"	2	2	2	2	2.86517	2.78529	2.53188
"SUT584"	2	2	2	2	2	2.05173	2.12097
"SUT585"	2	2	2	2	2	2	2
"SUT586"	2	2.95328	2	2.7548	2.36645	2	2
"SUT587"	2	2	2	2	2	2	2
"SUT588"	2	2	2	2.26048	2	2	2
"SUT589"	2	2	2	2	2	2	2
"SUT590"	2	2	2	2.58552	2	5.37178	2
"SUT591"	2	2	2.35782	2	2.71579	2.04446	2.56016
